C2/C1,C3/C1,C4/C1,B1/C1,B2/C1,B3/C1,X3/C1,S1,S3,C1,Altitude,KCAS,AOA,Skin Thickness,Front Spar Chord %,Rear Spar Chord %,Spar Thickness,# of Ribs,Rib Thickness,Wingbox Cutout,# of Fuselage Ribs,# of Fuselage Spars,Fuselage Struct Thickness,Fuselage Struct Width,Aircraft Empty Weight,Payload Volume,Fuel Volume,Max Hotspot Stress
0.6704824501648545,0.1817298370599746,0.0866987214144319,0.180769470706582,0.1053892592899501,0.6084489940200001,0.6437736690510065,40.225473288446665,34.81412945315242,3529.563419986516,4.997725825756788,35.431569448672235,9.23980338126421,0.0011723104843636,0.328383720871061,0.5821586813777686,0.0015195903813582,7,0.0015,0.0154876125464215,3,3,0.0033160039726644,0.001837786323158,111.650202,1005506991.0,199102452.8,53.51833459090909
0.8294330489821732,0.1824475770071149,0.0672226226236671,0.1498727943748236,0.1303093891590833,0.5630062999669462,0.6417953907046468,51.65154229849577,37.821074444800615,3369.6194044314325,11.510347209870815,211.6888890862465,12.138331547379494,0.0025556015113368,0.211684317998588,0.7116539971902966,0.0049875736184418,14,0.0050595464166253,0.0347811102718114,9,10,0.0090518038589507,0.0054871573559939,386.2104969,451622880.5,265608476.6,122.89510807058824
0.6493973413482309,0.2295467580854893,0.0673304964322596,0.1253593617118895,0.0856390720698982,0.5230342918075621,0.6265691232401878,52.07569604739547,30.68019134923816,2636.2597034312785,2.282135294750333,197.3303756928072,12.236337430775166,0.000905566726718,0.2760513740126043,0.7172481030225754,0.0011961834531044,5,0.0015011589679634,0.01,3,3,0.0029920110844541,0.0017849528415128,30.10268146,321370954.2,76212449.12,833.446947030303
0.7603943658061325,0.2491278759390116,0.0653272916190326,0.1947582122869789,0.131466350518167,0.5119439803995192,0.5070776308421046,55.05598684772849,32.2323969937861,2551.5613737516105,0.8793535251170397,34.63764048367739,8.841358929872513,0.0007418318871874,0.2939551825262606,0.583188364841044,0.0016661731323343,7,0.0015116146651562,0.0123361243326216,3,3,0.0023354795789346,0.0018052591076586,36.37312068,491844512.5,157503122.4,21.551775576666667
0.6107744177803398,0.2099806901253759,0.0622578227799385,0.1541695120744407,0.0740290128625929,0.5187749440316111,0.5164183457847684,55.229579228907824,39.07436037436128,3668.745501898229,1.634270304813981,74.22130890749395,3.625514179468155,0.0008231655044015,0.2998175613116473,0.5722151137888432,0.0011748869624803,7,0.0015863604770274,0.0107233956707641,3,3,0.0030238321591168,0.0017625535673461,78.92022329,1040107030.0,168287345.4,149.1662861158537
0.792501007579267,0.2294118218310177,0.0663537296745926,0.192095944378525,0.1075783894397318,0.5608018047176301,0.535722335241735,55.16163866966963,35.71718882769346,3476.0477440431714,8.893115999177098,155.42774060927331,-0.4890052899718284,0.0026936479663476,0.3436057007405906,0.695016547292471,0.0048271509733982,14,0.0050103757595643,0.0404627967402339,9,10,0.0099074712283909,0.0054935277767479,498.3159516,525810752.4,266978025.0,136.5090897511489
0.5914065983146429,0.1872038425132632,0.0873159581702202,0.1430256911553442,0.1527398278005421,0.5501010095234959,0.6206699174363166,54.11759132519365,23.18893142044544,2552.3841148242354,15.456598922610285,172.12639497127384,13.73082397133112,0.0009523768477141,0.2607107217609882,0.658853011764586,0.0015973302369471,6,0.0015,0.01,5,4,0.0031118377386592,0.0017198762016836,34.49692509,316275933.8,92881822.19,1112.4316815999998
0.7446516546420753,0.1978022843785584,0.0636600313335657,0.1676033548079431,0.1072481312789023,0.5347223624587059,0.5713009542319923,48.79341512918472,36.52792789041996,2766.385707538575,1.149408085271716,192.77342082187533,-0.5126711130142212,0.0007760937724029,0.2979497647285461,0.6727218391373754,0.0013794560932088,6,0.0016060479173902,0.0113300910051912,3,3,0.002895588643616,0.0014178661390207,38.08494807,543033423.5,130467746.8,3082.292073857895
0.5533264046534896,0.2187111320160329,0.0720415969379246,0.1509980888105929,0.059299108851701,0.4818368554580956,0.5101376819424331,51.43449939787388,25.52234150469303,2963.8680862262845,5.094100512564182,120.12737559434026,-5.449794672429562,0.0010564084905898,0.3202293926291167,0.6415593899786473,0.0014703942020889,8,0.0017714037714758,0.0125268877670168,5,4,0.003846516736783,0.0022602595057804,52.93411378,479076755.9,62227880.88,20.391077710191084
0.7248926450498402,0.2411895148642361,0.0718223386164754,0.1576134203933179,0.1378282489720732,0.5260689699091017,0.584541855333373,49.2394688539207,37.90368800982833,2690.57436613366,14.730738831683992,127.59042730461806,-1.577726311981678,0.0007339695317437,0.2563075158186256,0.6446016985923052,0.0017622898486093,4,0.0015,0.0110340169649571,3,3,0.0024232461855281,0.0014327008510474,36.40490413,459787692.0,164088061.0,88.6389728960396
0.7013443890959025,0.1946178090944886,0.0875594967976212,0.1820825018920004,0.0928761744871735,0.5581492783501744,0.6267862614709884,50.024326890707016,21.246157828718424,3357.823190279305,11.058845015242696,129.43060576263815,2.2656347677111626,0.00069788327571,0.1825177243165671,0.6319880640134216,0.0013590686058392,5,0.0015,0.0128836705414578,3,3,0.0026400535663124,0.0014382952733896,62.73836172,982343271.7,179794151.6,591.5495053882353
0.650489599723369,0.2716523077525198,0.0647304034978151,0.130183582380414,0.1798058201558888,0.3843407350126653,0.5774761530570686,46.48353101685643,29.97766086831689,2845.670445356518,17.857833702117205,46.62082923576236,1.7127398699522018,0.000906167080882,0.2285402567405253,0.5880222961306573,0.0014889829437248,5,0.0015263876001117,0.01,3,3,0.002237662110012,0.0016765316869597,46.42706375,414767636.6,217614793.5,56.119036580712816
0.8256886139512062,0.2403200283832848,0.0681887977290898,0.1473820272833109,0.135970406839624,0.3941705720033496,0.6202310257591307,40.43348703533411,30.2717075496912,3853.148761671037,0.6111221965402365,82.99702407512814,1.9721231386065483,0.0006865444553084,0.2950761999562382,0.5650378005579114,0.0021528603916522,6,0.0016018961752997,0.01,3,3,0.0027993020806461,0.0019939759820234,105.2624744,1416773925.0,567179187.2,276.912549
0.7174188473261893,0.2067842370085418,0.0881148250680416,0.1369963352568447,0.1056916094850748,0.526288508856669,0.5522923494689167,48.33547703921795,28.2622710801661,3681.817289441824,13.79036701284349,179.3724702913314,12.399670235812664,0.0007163614180404,0.2442486189026385,0.6547090042382478,0.0011513857387704,6,0.0015,0.01,3,3,0.0027559230492915,0.0014324226535856,74.6010028,1034524626.0,291936396.3,3390.074307508772
0.6377077100798488,0.2408230214565992,0.0838941024988889,0.1381441234610975,0.1678590117022395,0.3855671495664864,0.6116907022427768,58.007105868309736,23.68035349994898,3954.2105542495847,8.989757800474763,155.89360248483715,9.621018953621387,0.0024090834265574,0.3442470638919621,0.694832419231534,0.004619070787914,14,0.0033922575786709,0.0264224156066775,9,8,0.006842863002792,0.0046587802771478,458.4235126,711759815.5,403299890.8,190.0974466634616
0.7812883985228837,0.2149653252400458,0.0676470690406858,0.1159781386144459,0.0560438263230025,0.5852400834206491,0.6074120865669101,46.881974674761295,36.64578525349498,3935.3703786619008,4.937941549345851,194.04964538197964,-5.429643772542477,0.0006804324428318,0.3278894902579486,0.6718770174309612,0.0011372343602357,5,0.0015,0.0100190715231001,3,3,0.0031603761801961,0.0014819246894214,77.43016559,1117496277.0,203032075.9,975.3523685555556
0.663076723832637,0.2678319979645312,0.0612332274019718,0.1157070705667138,0.1226911129895597,0.6184437884483486,0.6158016647677869,48.55402870103717,34.673831816762686,2593.1944684125483,14.221440967172384,111.03266304638235,7.296149089932442,0.0009605896075023,0.2526794576738029,0.6101572724059224,0.0015180942761013,5,0.0015492042191326,0.0100267467945814,3,3,0.0028130516251549,0.0012279755028896,34.53955463,280651657.5,120729940.3,42.61798880409357
0.5991732709109784,0.2432732572965324,0.0760245771054178,0.1627675905823707,0.0723221831489354,0.6178715090733021,0.515481827640906,58.03693702444434,35.306880455464125,3198.066911194473,4.367072621360421,108.00956396851689,-5.281389519572258,0.0015651257142657,0.2708834160398692,0.6066029351204634,0.0030669864470022,12,0.0023690344068454,0.0215565465437248,5,5,0.0057546427729539,0.0026029806105885,129.908942,528502203.7,118130268.3,35.900849823479724
0.6992938933894038,0.236952166929841,0.0873334282636642,0.1018904925324022,0.1113114285748452,0.6224394586402923,0.6494259751401842,57.03041600063443,38.39788742363453,3702.4140702560544,5.089546607807279,220.2394322240725,3.93254778534174,0.0009351469704648,0.3202751337829977,0.7037410652264953,0.001770073961839,6,0.0015,0.01,3,3,0.0029267791907768,0.0012321001913398,93.87840045,743686055.5,313733209.5,605.4351612419355
0.8079191077500582,0.2560214761830867,0.0768500617425888,0.1284263248555362,0.190211362298578,0.6043059325311333,0.5288856813218444,49.79160837829113,22.065679896622896,2820.833128411323,17.65136305242777,136.59041638299823,-5.858984388411045,0.0006481086017098,0.2316916493047028,0.6300790412351489,0.00157871310357,7,0.0015,0.01,3,3,0.0020946956197731,0.0015378434290643,41.62912191,465926837.1,310048162.6,497.0716821818182
0.714994419272989,0.2259840800613164,0.06421426422894,0.115891483426094,0.1215367480646819,0.4146848001051694,0.5954758620820939,43.92495526000857,24.39890623092652,3393.4139399789274,0.7026434261351824,96.53579768538476,-2.2524984627962112,0.0007137422566534,0.2948642196226865,0.6137114014476538,0.0012125208825105,5,0.0015326542758848,0.010016467154026,3,3,0.0027886576442979,0.0016252370190806,53.40619624,666512692.7,263657133.0,236.7785315125786
0.6655308344401419,0.249664738047868,0.0865377321280539,0.1487490425817668,0.1440321989823133,0.5295359422918409,0.5704686879646033,43.29236416146159,38.02621081471443,3875.854761805386,1.0024365428835154,101.55193431768566,-5.4619114845991135,0.0009580862731905,0.2925726979598403,0.6039703320711851,0.0016636370207648,6,0.0015,0.01,3,3,0.0025643169302493,0.0014254846834111,129.3876295,1239464445.0,457941751.4,319.32812029333337
0.7108903768472373,0.1826129369623959,0.0675823991931974,0.1503264592029154,0.1635633113328367,0.6029694673605264,0.5603976941201836,49.538971446454525,39.48311457410455,3675.570528022945,5.92940834350884,48.19555045664311,-2.021367192268372,0.0008277967258589,0.3138145426474511,0.5889931600540876,0.0015095560046844,7,0.0016097109940601,0.0125579681862145,3,3,0.0024689588916953,0.0018102996299508,95.08577003,1050045142.0,405283444.5,153.18623354672897
0.6516924500465393,0.2112492824159562,0.0884263231046497,0.1214611854404211,0.0651064379606396,0.6360057721845805,0.5209794424939901,55.16521438956261,36.97120729833841,2913.3374923840165,16.710770269855857,66.49889944959432,-3.2141710221767426,0.0009080971272429,0.241500234613195,0.551245541125536,0.0011673588003264,7,0.0015,0.0102273270087316,3,3,0.003174269891344,0.0012757293230853,40.14821673,421775507.1,80577881.96,71.61165323943662
0.6496412097476423,0.195139767806977,0.0842518630251288,0.1187307684682309,0.1738923736382276,0.4414109912235289,0.6297489110846073,45.29479896649718,33.04338127374649,3029.6348105184734,11.77187579870224,162.9101471491158,8.856905728578568,0.0009072441711556,0.2077973664458841,0.6920920379459858,0.0013634480670094,5,0.0015,0.01,3,3,0.0022947232453152,0.0019471412136219,50.03386737,452665005.2,213856352.1,684.6994048780488
0.7732783551327884,0.2732043192908168,0.063961030729115,0.1633460550568998,0.1127235217951238,0.5868746876250952,0.6469244381878525,50.98446693271399,23.95961174741388,3451.666219625622,2.984182784333825,62.80524273216725,-4.394311405718327,0.0015030129320919,0.2832751454878598,0.5534392381086946,0.0029027963640633,11,0.0028681053094333,0.0215097431475296,5,6,0.0055546303901355,0.0029503094916231,183.1981384,791615594.6,305021317.1,14.534008290962838
0.5971521409228444,0.2381853716634214,0.0778490159567445,0.1278883271850645,0.1835453433915972,0.5185649179853499,0.6250686065293849,57.34439585357904,29.43782379850745,2771.075284574181,0.1845620144158601,239.49634458031505,13.102817744016647,0.0015626501538092,0.2904175004735588,0.7277326174080372,0.0032938328894786,11,0.0024322375246556,0.0182369720358401,7,5,0.0044538001320324,0.0033384691512677,88.18746972,277998186.7,154489499.6,27940.161806086955
0.7689859297126531,0.2146201951615512,0.0638002122659236,0.1063037917017936,0.1378562171477824,0.5511149112600833,0.5702297249343247,52.84159801900387,28.24596736580133,3853.804818820208,6.9710949920117855,128.9192399289459,4.985627323389053,0.0007540227010846,0.3376799766626208,0.6315300712361932,0.001134211231803,6,0.0015295931041473,0.01,3,3,0.0024235041851643,0.0014681009103544,85.49047856,939072824.2,472363179.6,332.9009666356589
0.7146165097132325,0.2403991756215691,0.0666754463687539,0.1524247744120657,0.1779682569205761,0.3534458085894584,0.5538210169412195,58.337088115513325,32.34498143196106,3590.6860614195466,17.953500386327505,244.7917131790892,4.312100477516651,0.0007131791209336,0.230133435409516,0.7345584075897932,0.0017541486654896,6,0.0015,0.0106240668259561,3,3,0.0022684918418526,0.0017615805443376,87.553687,1042790546.0,468190370.7,2186.371061414141
0.7357246777042746,0.2072877563722431,0.0794410684984177,0.1030536017380654,0.1519704431295395,0.626322259614244,0.5095480386633426,45.79321360215545,25.13493986800313,3429.020995274186,8.154789436608553,244.09441830869764,6.3849246352911,0.0007176057576667,0.3448352789785712,0.7349487569183111,0.001148918766377,7,0.0015,0.01,3,3,0.0026247935222927,0.001211790940538,58.59509517,616321944.9,340285164.3,853.1245878118812
0.5988253744319082,0.2664353952929378,0.0831155610177666,0.1818109372630715,0.1998863779939711,0.3802835742011666,0.5202432551886886,49.51120449230075,25.65729035064578,3515.78935328871,16.38846170157194,171.2889852412045,8.272922687232494,0.0008067093205405,0.2401030347030609,0.660181793384254,0.001572582829243,7,0.0015,0.0128800540529191,3,3,0.002063715300057,0.0017119059991557,92.82676977,984541336.2,401573537.3,771.1638002727273
0.7619726759381592,0.2368130546249449,0.0795433603785932,0.1055024069733917,0.1887097029946745,0.5785898163449019,0.5680164567194879,56.23376775532961,20.063613262027506,3608.242027461529,10.487724546343088,106.02435646019876,-7.148551031947136,0.0007489289437886,0.1867023799195885,0.601593678072095,0.0017691058488213,6,0.0015,0.01,3,3,0.0020788569625001,0.0015134711764287,86.70157987,750733934.5,546746126.8,273.9568523783784
0.6435394144617022,0.245766185708344,0.0733465804439038,0.1152619935572147,0.0716914705000817,0.3759173308033496,0.5921093146782368,49.3944152072072,32.33372114598751,3055.458674672991,9.532357083633542,55.96237558033317,5.4869489297270775,0.0008871634962502,0.1996770417876541,0.5987403700128198,0.001646421958832,5,0.0015,0.010064952799119,3,3,0.0030921377397608,0.0016947895179502,42.86772666,451258311.4,107603585.9,62.08313953787879
0.7813370219431818,0.2219438540004193,0.0620648394618183,0.1116595538333058,0.1011944277212023,0.5403477190528064,0.6346142493654043,58.69559869170189,34.139615911990404,3203.2508472912014,9.463340979069471,154.75300744362175,0.4124749451875686,0.0026784271521493,0.198786874320358,0.6824205316603184,0.0049029690909199,14,0.0052017878759652,0.0369647973552346,9,10,0.0096368646994233,0.0054244981862604,300.5670797,226309036.5,162167611.7,29.12260635326087
0.8294934411533177,0.2771771700307727,0.0763857756927609,0.1156807035207748,0.1783029690850526,0.6661222763825208,0.6466914465650917,44.0040248259902,27.24182147532701,3203.445206861943,4.045466272160411,122.64914881531148,-1.972660936415196,0.0006043756803497,0.2739980384521186,0.649116363748908,0.0014508083830238,6,0.0015,0.0100284700114279,3,3,0.0022659560577012,0.0013236551413312,55.5290853,623674363.9,462655696.2,524.3479644166667
0.7824477970600128,0.278773420508951,0.0782294073700904,0.1325481382198632,0.1707432847935706,0.4868939804844557,0.509756887331605,55.700293984264135,29.03240755200386,3300.082745961845,6.076008852571249,150.33124960400164,-0.501452662050724,0.0006787004356971,0.314930440802127,0.6853139853104949,0.0014548114921431,6,0.0015,0.01,3,3,0.002221957572503,0.0018423837672919,65.82862551,751947368.6,455526494.1,577.9438109230769
0.7923173441551625,0.1930946014076471,0.0757504291925579,0.1336654239334166,0.0623644955921918,0.4291940024122596,0.5963640897069127,51.62228533998132,24.81516083702445,2864.292903803289,0.3726337496191263,101.91073268093167,5.053263314068317,0.0026940434703603,0.2884137064963579,0.6032212587073446,0.0051140128797851,14,0.0045495990179479,0.0356965110972523,11,10,0.0104897561930119,0.0057118962910026,250.5986353,222436374.7,63194778.96,45.82057447877359
0.6029113644734025,0.2140334341861307,0.0694179166574031,0.1985977702774107,0.1337939930148423,0.4854065218009054,0.5663503123447299,41.91403308883309,38.371529933065176,3651.340319309384,14.812717515975235,218.23960016854107,4.625216729938984,0.0009615816084668,0.2554709886480122,0.7024741875007748,0.00155,8,0.0016284854694968,0.0147420363705605,3,3,0.0026991179550532,0.0022638801719527,114.3728279,1174846533.0,273747713.1,793.1094122828283
0.8310964946635067,0.2675751154497266,0.0790936560183763,0.1663864612579345,0.1078563195187598,0.4454712633509188,0.5148770188447088,44.72230855375528,20.086265616118908,3643.018651288002,1.9299151338636875,224.2825310220942,-6.21990393102169,0.0006813353668665,0.304495334662497,0.745535915531218,0.0018216617129859,8,0.0015618406886933,0.0137134522609412,3,3,0.0034860183629207,0.0023783753721043,97.08999378,1247974405.0,429377516.0,1305.25568
0.8236309464089573,0.2755947983078659,0.0667602475918829,0.1698150747455656,0.1630805308930576,0.4104311198461801,0.6022371693979949,40.923699624836445,23.0058404058218,2778.9695635437965,13.383654976263642,58.03189411666244,0.0312393456697464,0.0006107348567107,0.2148179960716515,0.594692623615265,0.0014785095437197,5,0.0015,0.0117128504598513,3,3,0.0021640087657142,0.0016278619126416,38.91994037,591095431.8,274017132.3,61.14247630324074
0.7914904221892357,0.1916593761369586,0.0622094253078103,0.1785664861090481,0.1409186705015599,0.5066747307777404,0.5719902044162154,57.32572535052896,35.45378103852272,2607.8533357940614,8.412981659173965,137.17640026845038,-6.786297917366028,0.0006906254674773,0.3490484556928277,0.6296885458752514,0.0013252787092584,6,0.0015896008509444,0.0125346739236265,3,3,0.002441539225867,0.0017887850818689,32.55899908,492880173.9,161457450.7,442.7795977349397
0.7981899360194802,0.2181735129281878,0.0798927766643464,0.1050148627720773,0.0714889803435653,0.554137679003179,0.5592466913163662,49.43834215402603,24.726805854588747,3514.918523840606,5.25240857899189,80.4439288508147,8.830067567527294,0.0026563253704458,0.3189247012883425,0.570599271170795,0.0049446936999447,14,0.0046987868165597,0.0361869299411773,11,9,0.0102395803779363,0.0055476825457066,422.7645742,288707416.8,144272565.6,8.273292052083333
0.686430243588984,0.2566399511136115,0.0627927486319094,0.1109425608068704,0.0560748730320483,0.4497021262068301,0.6125110428780317,42.71710326895118,37.91150912642479,3845.379835460335,1.5064357705414295,49.83495645970106,-1.9764813631772995,0.0009508741222321,0.3012882266379892,0.5900800727307797,0.0015936543636722,5,0.0016045878538861,0.01,3,3,0.0031604926967993,0.0019151920502074,91.71601588,896199669.3,189887821.4,72.9078682356322
0.7263952660374343,0.2096774456277489,0.0665263534616679,0.1200094347819686,0.1034946689382195,0.6800826151855289,0.5768139940220862,50.59534817934036,26.378139574080706,2723.859846591949,11.5747954454273,191.2277009245008,1.4119589179754255,0.0008570996453985,0.2079729922302067,0.6705049593001604,0.00155,5,0.0017917693859199,0.0122245055111125,5,4,0.0033408761790487,0.0015845688182394,35.80875533,342759336.0,108395991.9,778.2863948372094
0.7827990597113967,0.2422981589287519,0.0824284755159169,0.1444093101657927,0.082517414400354,0.5422173421829939,0.5507123012095689,56.80785968899727,29.96017705649137,2854.129202198237,6.729796646162868,115.12802433036268,-6.212807521224022,0.0007840611391235,0.3101553163584322,0.6395904272794724,0.0021570586303481,7,0.0015,0.01,5,3,0.0035843332917429,0.0016137712191324,46.99784513,546846744.2,140991495.6,134.41032
0.7734609479084611,0.2492890434525907,0.0770643884316086,0.1124137825332582,0.0665941084269434,0.3698390301782637,0.557570749334991,57.05434018746018,35.4793156683445,2844.671763945371,5.7149470914155245,224.61198894307017,15.750963263213634,0.0015027780852746,0.3171957820281386,0.7452345758676528,0.0031311905389418,12,0.0024240210226271,0.0195270981704816,5,5,0.0059197072421666,0.0032755123479757,80.31866224,303697469.7,97760628.73,159.2970612295082
0.8206903412006795,0.1968480263091623,0.0696499323751777,0.1528948887251317,0.173515292070806,0.6435531312134116,0.6141421156935394,51.34073693305254,30.86358852684498,3145.0063697993755,15.25155557692051,178.01221642643213,-1.85132459551096,0.0006157220010878,0.2615646803379058,0.6504476206377149,0.0013942006624653,5,0.0015,0.0106405057543888,3,3,0.0022993690862786,0.0012836186567321,52.73358044,786086452.2,358714733.7,1373.0541545082565
0.830476887896657,0.2428189955838025,0.0744936912227422,0.1278265362605452,0.0812652050051838,0.6499866639263927,0.6495072452351451,58.28742053359747,28.98020351305604,2811.476940754801,13.398925881832838,74.84507159329951,-4.590390965342522,0.0006829136337619,0.2151657348871231,0.5727937806397677,0.001972201150807,7,0.0017074416979448,0.0102439229339361,5,3,0.0035694910290185,0.0014263095625676,38.82821004,475076773.5,132870579.6,72.12125838449366
0.8342590113170445,0.2493983780220151,0.0637757616117596,0.1039442325942218,0.144071194389835,0.6019524754956365,0.5249147625174373,53.63966140896082,22.41103021427989,3426.9673535600305,3.946080705150962,154.4076820788905,-7.732480809092522,0.000628242949862,0.2734334265906363,0.6824679173529148,0.0016689573847921,7,0.0015287686054361,0.01,3,3,0.0025638833262491,0.0015328189998865,63.74065091,681594205.5,435790571.5,544.0990102285714
0.6465952663682402,0.1828432516381144,0.0681169419363141,0.1825955762527883,0.1559159978758544,0.5518175076693296,0.5969377380795777,45.99373463541269,24.587366245687008,3903.57318893075,4.413504844531417,208.0761663559824,-7.109486624598503,0.0009116862012539,0.2705242995265871,0.7231007417663932,0.0012985326337162,5,0.0015,0.0129108257144689,3,3,0.0025116527515929,0.0014677222117781,122.9218995,1446126015.0,387376715.4,762.483996631579
0.7913587726652622,0.2511820211261511,0.0614608883857727,0.1096274560317397,0.1322247037664056,0.6438904063310473,0.5477106461301446,54.02126591652632,39.59091726690531,3710.817340295762,15.025001535192132,104.63425488956273,6.764066904783249,0.0008022059466456,0.2571767460927367,0.6002553265541792,0.0020466737289912,7,0.0019053048867499,0.0114591493457555,3,4,0.0027028913896065,0.0014687534849625,101.9606039,848071820.4,474267412.3,809.1175305714286
0.5927082880400122,0.2547912598773837,0.0709304047934711,0.1120589602738618,0.1355374505277723,0.5337211031932383,0.5064165818504989,49.733823873102665,22.361041083931923,2756.3177817501128,13.292958090081813,177.36307520791888,9.957534439861774,0.0007908509361092,0.2167268304526805,0.65081274677068,0.001698122009309,7,0.0015,0.01,3,3,0.0024088603961281,0.0014220535897649,33.13262304,302750945.0,133521397.7,450.7992663184713
0.6433371555060149,0.234338344745338,0.0764402284752577,0.1918943235650658,0.1317692800424993,0.4880664644762873,0.5359300829470157,53.87113401666284,37.72193657234311,2664.3317630514503,3.070876322686672,61.32407989166677,13.52229417860508,0.0024101413160562,0.2828556248825043,0.5551522376015783,0.0045538071880117,14,0.0035027160467579,0.032446196347475,7,8,0.0070323554333299,0.0049302425254136,157.1725414,267479036.1,105947558.2,9.613457731576492
0.5802809777669609,0.2509286426194012,0.0648820484429597,0.1896354719996452,0.0629112326074391,0.3665285740979015,0.5495047109201551,48.82405752316117,26.54430536553264,2538.994164206088,16.845419861376286,192.36876341607424,-1.69927329570055,0.0008540342932334,0.2425425193179398,0.6728600861504674,0.0016729298134101,6,0.0015234482121886,0.0117779041891917,3,3,0.0032356308870948,0.0017233696068171,29.59597306,405003709.4,51011983.39,212.270934965239
0.7432937449775636,0.2296521481312811,0.0890377742238342,0.1976218095049262,0.1611825629137456,0.6126168166287242,0.6150117377284914,44.36279192566872,31.16265444085002,3673.366379458457,14.931433595716952,182.7596838939935,15.240989208221436,0.0007793238079408,0.2579686566907912,0.6664118330925703,0.0011919925441266,5,0.0015,0.0121850518248975,3,3,0.0024808715626131,0.0012443887982983,107.1954515,1476277280.0,497119131.3,2367.796725428572
0.553697757050395,0.2775830363109708,0.0811466208938509,0.1144797450862825,0.0861685078591108,0.4973051455803215,0.6131999115459621,52.845581993460655,23.13887258991599,3637.732472736389,2.7935189958661795,181.3033476592973,2.35222664475441,0.0008708816441008,0.2794293200783431,0.6538396345451475,0.0014543190706404,5,0.0015,0.0100921060303226,3,3,0.0029910090256016,0.001831558129331,76.94166377,681947998.2,224127593.6,1338.8153692455091
0.6328983495011926,0.2736717178672552,0.0823534579295665,0.1523211935535073,0.1697741134092212,0.4442249692976474,0.6462625979445875,41.4240150898695,34.79582875967026,3094.239453785121,13.182782733812928,39.82043357659131,-2.1626205444335938,0.0024324226565659,0.2140388686209917,0.5801486749202014,0.0042253847554326,14,0.0036629537772387,0.0301698603406548,7,7,0.0068678764346987,0.0050780778307467,228.6215183,330843318.8,220083925.1,5.885323193229166
0.8471643535420299,0.2502969148755073,0.0600074951536953,0.1642306524328887,0.0967334500513971,0.4486958194058388,0.6394167676568032,47.16711143031716,29.066838789731264,3162.7372899092734,7.359304949641228,189.70201045647264,13.954354487359524,0.0006445741260191,0.333705455167219,0.6694537039846182,0.0016586393484845,6,0.0015768201581668,0.0111323287636041,3,3,0.0026493374891579,0.0019165237299632,54.6813982,879184684.3,243726863.9,555.5402907294117
0.6820226882584393,0.2561049444787204,0.0821650821715593,0.1740185970440507,0.0708283680491149,0.6900728050619364,0.5261995763983578,50.33939881250262,38.48657134920359,2653.0715757980943,14.74139529839158,76.94503745716065,4.895788744091988,0.0024968801865354,0.2562231071479618,0.5744145812466741,0.0043399715804494,14,0.003669682697393,0.0315308530852198,7,8,0.0081887546144425,0.0041341556388884,150.0084547,256420281.0,69273977.21,19.253867690178573
0.7176865390501916,0.2243844749592244,0.0898939025122672,0.1724583726376295,0.1408166392706334,0.4270298147574067,0.5879677612800152,46.43944064155221,36.47507520392537,3348.558407276869,17.48221710138023,39.18375669047237,-4.578148268163204,0.00105,0.2320321941561997,0.585192121565342,0.0014159722000942,5,0.0015,0.0139907484706491,3,3,0.0028728068892378,0.0018894170209765,95.2503688,896163166.4,300647429.3,31.04835754666667
0.6375330971553922,0.2635613525472581,0.0851678647007793,0.1145885007455945,0.0956944389734417,0.6685440226458013,0.6245547694619745,56.11571179702878,35.42596288025379,3523.510431405157,7.34728323854506,109.28541464917362,-1.2235626950860023,0.0008865975958993,0.3340366393793374,0.6073438808321954,0.001550712312886,5,0.0015,0.0100950138987973,3,3,0.0026583421817049,0.0013129456590861,77.6163115,684072811.4,236411920.0,416.0405386666667
0.6110399464145303,0.2246740241721272,0.0883479319699108,0.1144719255156815,0.1144716647919267,0.5568720197770745,0.5157104115001857,46.0331859998405,38.6721963621676,2664.699425455183,5.643613558262587,133.6352855572477,-3.951171651482582,0.0009986668195808,0.317757069543004,0.6367028059437871,0.00155,8,0.0015,0.0119272011509165,3,3,0.0035244394405744,0.0017323699385393,35.24880046,270684019.4,99056834.9,194.13306710054343
0.698575716279447,0.2267668358236551,0.0738805321510881,0.1822408583946526,0.1267970607616007,0.3846766749862581,0.5138283604755998,48.80265945568681,21.1305314861238,3404.1571831330657,16.919777048751712,236.0159430410713,9.573736526072024,0.0009365371440304,0.2277792747411876,0.7378238929435611,0.0012138366404338,7,0.0015,0.0128985071666538,3,3,0.002388865317218,0.0016770960607565,83.85148659,1013158311.0,275248109.3,3058.4532330434786
0.7376513645984233,0.2338191671483218,0.0655270491354167,0.1645251958630979,0.0622199094388634,0.4825444042216986,0.6025976849719882,55.73958288878202,32.98203533515334,3221.366305369884,4.002528598532081,75.67848061118275,2.2845668718218803,0.0015306868469808,0.2730205264966935,0.5737085329368711,0.0031818139164592,10,0.002844707755139,0.0214052721811458,5,5,0.0059987988690845,0.0034568939727265,139.1490591,633557364.0,121011035.9,89.94822551902173
0.6439293607138098,0.2092276661843061,0.0830432581063359,0.1830724373459816,0.0922227028757333,0.6697961058001964,0.5599764868617058,50.88546881452203,37.5574136339128,3087.3843394219875,2.536346063017845,212.3131046714261,0.697491392493248,0.0009140762775437,0.2797528415266424,0.7120167504996061,0.0011828133122995,6,0.0015,0.0129648271128535,3,3,0.0026374021922238,0.0013149962302297,60.40358904,724653116.2,133580901.4,497.0976845786164
